id,dur,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,synack,ackdat,smean,dmean,response_body_len,label,attack_cat
0.5544544458389282,0.025448087602853775,0.019052110612392426,-0.01754065416753292,0.13431400060653687,-0.00028500333428382874,-0.038885172456502914,-0.014425104483962059,0.0025786326732486486,-0.017027905210852623,-0.020632926374673843,0.15989769995212555,0.005617261398583651,-0.03540683910250664,-0.009828034788370132,-0.016132473945617676,0.059890106320381165,-0.009679903276264668,0.017901379615068436,0.9999871850013733,8
0.5576314330101013,0.01882329210639,0.030088577419519424,-0.01858414337038994,0.15570925176143646,-0.001758587546646595,-0.03735325485467911,-0.02214687131345272,0.00898019876331091,-0.011325196363031864,-0.025027208030223846,0.15743862092494965,-0.011293794959783554,-0.038917478173971176,-0.014264562167227268,-0.01366532500833273,0.062493570148944855,0.0005475431098602712,0.011159338988363743,0.9999898672103882,8
0.5631248950958252,0.028419602662324905,0.019019266590476036,-0.003994409926235676,0.14404574036598206,-0.012042866088449955,-0.03690071403980255,-0.012413258664309978,-0.00589511776342988,-0.01641806587576866,-0.021056003868579865,0.15801051259040833,-0.004161527380347252,-0.034752003848552704,-0.008633347228169441,-0.0025155844632536173,0.0515572689473629,-0.006629470270127058,0.02621760591864586,0.9999892115592957,8
0.5742432475090027,0.02578580193221569,0.03192527964711189,-0.019055457785725594,0.14337213337421417,0.0015720665687695146,-0.039852794259786606,-0.02581215836107731,0.007748364936560392,-0.01886657439172268,-0.026716534048318863,0.15658038854599,-0.006322478409856558,-0.03231247141957283,-0.020266767591238022,-0.010286679491400719,0.05475419759750366,-0.0046349805779755116,0.009721304289996624,0.999984622001648,8
0.55092853307724,0.02769911102950573,0.017017120495438576,-0.0027193434070795774,0.14896269142627716,-0.005092845764011145,-0.04482918605208397,-0.022464392706751823,-0.0026894332841038704,-0.017561979591846466,-0.02609475515782833,0.15809811651706696,-0.0024749212898314,-0.029096784070134163,-0.015740040689706802,0.0017811935395002365,0.06722928583621979,-0.002542829141020775,0.021610531955957413,0.9999855160713196,8
0.5475294589996338,0.023343732580542564,0.024040643125772476,-0.009774662554264069,0.14174698293209076,0.004293773788958788,-0.036483414471149445,-0.01860908232629299,-0.004476597532629967,-0.0112225990742445,-0.02133825048804283,0.14650636911392212,-0.015324488282203674,-0.0354812815785408,-0.016666380688548088,-0.010504166595637798,0.06216954067349434,-0.00966836977750063,0.010765214450657368,0.9999785423278809,8
0.5583105087280273,0.021608304232358932,0.028691979125142097,-0.007179710548371077,0.1508287638425827,-0.003957069478929043,-0.0466674380004406,-0.023739228025078773,0.00035574098001234233,-0.016999611631035805,-0.022598929703235626,0.16507187485694885,-0.012895338237285614,-0.032933615148067474,-0.014393572695553303,-0.0016122632659971714,0.06070752441883087,-0.000930782116483897,0.0188380628824234,0.9999912977218628,8
0.586082935333252,0.011951346881687641,0.05562680587172508,-0.015850896015763283,0.16272300481796265,0.0072305030189454556,-0.03875790536403656,-0.02046239748597145,0.010920602828264236,-0.01672719605267048,-0.02278803661465645,0.14382410049438477,-0.02271776832640171,-0.0539640411734581,-0.012518109753727913,-0.0196832325309515,0.03915515914559364,-0.002401861362159252,0.0012410817435011268,0.9999896287918091,8
0.5761115550994873,0.016528941690921783,0.041341621428728104,-0.013126896694302559,0.15139535069465637,0.003939828835427761,-0.040614914149045944,-0.015260584652423859,0.004486068617552519,-0.017126917839050293,-0.024418747052550316,0.15921761095523834,-0.010655022226274014,-0.0520809106528759,-0.00828516110777855,-0.014535379596054554,0.04602418839931488,-0.002119500655680895,0.009381167590618134,0.9999885559082031,8
0.5379730463027954,0.021224426105618477,0.01634860783815384,-0.01558601763099432,0.14574170112609863,0.0008105429005809128,-0.04246610403060913,-0.01693939045071602,-0.0029228059574961662,-0.011730929836630821,-0.028418684378266335,0.1614166647195816,-0.0019903157372027636,-0.029024798423051834,-0.013009008020162582,-0.004628714639693499,0.06294438242912292,-0.00014450401067733765,0.01591440476477146,0.9999862313270569,8
0.5374042391777039,0.030690044164657593,0.0027998520527035,-0.0077211810275912285,0.12708427011966705,-0.0077388696372509,-0.03439289331436157,-0.020857878029346466,-0.008287729695439339,-0.013585829176008701,-0.02083612233400345,0.15578313171863556,-0.0022394247353076935,-0.022874319925904274,-0.014317785389721394,-0.007296479307115078,0.07295357435941696,-0.009809253737330437,0.027834651991724968,0.9999786615371704,8
0.5788902640342712,0.014141205698251724,0.0376325286924839,-0.02515115588903427,0.14483577013015747,0.005218851380050182,-0.03744778037071228,-0.023361915722489357,0.012185845524072647,-0.020059125497937202,-0.027154672890901566,0.16291333734989166,-0.009651673957705498,-0.04321831092238426,-0.01741925999522209,-0.017247918993234634,0.05009512975811958,-0.0011448930017650127,0.0053522298112511635,0.9999896883964539,8
0.532938539981842,0.023959878832101822,0.013910964131355286,-0.015974294394254684,0.1475355476140976,0.003583993297070265,-0.0341358482837677,-0.016562310978770256,-0.0015859907725825906,-0.011917122639715672,-0.027451353147625923,0.1620650440454483,-0.0021193590946495533,-0.034309834241867065,-0.016741573810577393,-0.013554475270211697,0.07255912572145462,-0.004937433637678623,0.014048612676560879,0.9999806880950928,8
0.5496642589569092,0.028352176770567894,0.026768486946821213,-0.014405131340026855,0.15031149983406067,0.0007453317521139979,-0.03736482560634613,-0.024137359112501144,0.0014266567304730415,-0.011809123679995537,-0.023220207542181015,0.1628105491399765,-0.006829721853137016,-0.03998745605349541,-0.01952715776860714,-0.0005767885013483465,0.06136682629585266,-0.004456956405192614,0.011037706397473812,0.9999839663505554,8
0.5651552677154541,0.022130802273750305,0.029694408178329468,-0.008880865760147572,0.15439628064632416,-0.00362602062523365,-0.044195253401994705,-0.0240754596889019,0.005027646664530039,-0.01187068410217762,-0.029982654377818108,0.15127187967300415,-0.006626442074775696,-0.04053261876106262,-0.00746162561699748,-0.010057363659143448,0.05656493082642555,0.0008340830099768937,0.019346661865711212,0.9999872446060181,8
0.5582844018936157,0.023597128689289093,0.03530118986964226,-0.019890083000063896,0.1540442407131195,0.005817158613353968,-0.03700956702232361,-0.026803070679306984,0.0022406894713640213,-0.015356655232608318,-0.020673222839832306,0.16039830446243286,-0.016595017164945602,-0.051183704286813736,-0.018941417336463928,-0.01166301779448986,0.055160801857709885,-0.005781444720923901,0.008168467320501804,0.9999895691871643,8
0.5619996786117554,0.033496323972940445,0.016047215089201927,-0.00614780280739069,0.14403913915157318,-0.0032474126201123,-0.04108847677707672,-0.020939670503139496,-0.00022107549011707306,-0.008336245082318783,-0.02214408479630947,0.1577501893043518,-0.008104913868010044,-0.02506742626428604,-0.015804210677742958,-0.007050635758787394,0.06352593749761581,-0.003773358417674899,0.017457837238907814,0.9999872446060181,8
0.5749477744102478,0.024608664214611053,0.03030661679804325,-0.008884930051863194,0.14579038321971893,0.003853402566164732,-0.03979473561048508,-0.015131577849388123,-0.005839325953274965,-0.0206857118755579,-0.020687980577349663,0.16319328546524048,-0.00790292676538229,-0.03673204779624939,-0.013693646527826786,-0.004334664903581142,0.054461050778627396,-0.005349081940948963,0.015090327709913254,0.9999874830245972,8
0.5700366497039795,0.017899107187986374,0.03064979799091816,-0.00778959970921278,0.15777234733104706,0.0035535013303160667,-0.04062887653708458,-0.01741190068423748,0.0028510333504527807,-0.01279620174318552,-0.024782972410321236,0.1632412225008011,-0.01352215837687254,-0.0416790135204792,-0.012829069048166275,-0.013295921497046947,0.05578158050775528,-0.0055638463236391544,0.01024602260440588,0.9999905228614807,8
0.5545622706413269,0.024993451312184334,0.018186992034316063,-0.012158091180026531,0.144058957695961,-0.0028988292906433344,-0.03778760880231857,-0.01950964145362377,0.0012604549992829561,-0.01627298817038536,-0.026412826031446457,0.15852032601833344,-0.002573857083916664,-0.03730213642120361,-0.01487965602427721,-0.008621015585958958,0.05812152847647667,-0.008671565912663937,0.01748981885612011,0.9999850988388062,8
0.5988495945930481,0.0029054649639874697,0.05861622840166092,-0.010515015572309494,0.16789355874061584,0.009832181967794895,-0.036541927605867386,-0.01857726275920868,0.009954585693776608,-0.02204611524939537,-0.02304261550307274,0.15012381970882416,-0.03139898180961609,-0.05556102097034454,-0.013088558800518513,-0.018747324123978615,0.04029740020632744,-0.0003707222349476069,0.003680661553516984,0.9999933838844299,8
0.5806394815444946,0.01905107870697975,0.037475377321243286,-0.013241046108305454,0.1592911332845688,0.0016523109516128898,-0.04100765660405159,-0.014671174809336662,0.008289488032460213,-0.015994228422641754,-0.01963273249566555,0.14532797038555145,-0.017377639189362526,-0.04781654477119446,-0.014402213506400585,-0.011706769466400146,0.050509773194789886,0.002021391876041889,0.007117557339370251,0.9999911785125732,8
0.5910802483558655,0.010428810492157936,0.04861808940768242,-0.016148880124092102,0.15941938757896423,0.0027730141300708055,-0.04159275069832802,-0.02171052247285843,0.011077714152634144,-0.01874241791665554,-0.026130154728889465,0.15448248386383057,-0.020318148657679558,-0.05393609404563904,-0.012057792395353317,-0.019703669473528862,0.03998430445790291,0.0050146086141467094,0.00029515475034713745,0.9999919533729553,8
0.5332620739936829,0.03803858533501625,0.011720351874828339,-0.012173518538475037,0.13432230055332184,-0.0077925133518874645,-0.0336206816136837,-0.028146661818027496,-0.002303989138454199,-0.005080671049654484,-0.030713770538568497,0.16938969492912292,0.0035924683324992657,-0.02437218278646469,-0.008892092853784561,0.001599243376404047,0.06859966367483139,-0.003449895652011037,0.021487047895789146,0.9999706149101257,8
0.5489416718482971,0.030237417668104172,0.01762664131820202,-0.013925348408520222,0.13931237161159515,-0.004702399484813213,-0.042679205536842346,-0.024418974295258522,0.002162373159080744,-0.010061260312795639,-0.028726231306791306,0.17487108707427979,0.007136097177863121,-0.035015128552913666,-0.012349998578429222,-0.006982799619436264,0.0640006735920906,0.0009591166744939983,0.014545436948537827,0.9999885559082031,8
0.5945963263511658,0.007356332149356604,0.04883458837866783,-0.014473187737166882,0.15690691769123077,0.004497752990573645,-0.03930427506566048,-0.017636600881814957,0.007156963460147381,-0.01702996715903282,-0.019157201051712036,0.12297143042087555,-0.012584730051457882,-0.056043267250061035,-0.00011461973190307617,-0.023792585358023643,0.033984020352363586,-0.012616527266800404,0.005286264233291149,0.9999873042106628,8
0.5985391139984131,0.007114081643521786,0.04681560769677162,-0.016514446586370468,0.16025495529174805,0.01054476760327816,-0.04054294526576996,-0.018657812848687172,0.011785442009568214,-0.016717538237571716,-0.02278185822069645,0.14655248820781708,-0.025418400764465332,-0.04753897339105606,-0.002372320042923093,-0.02206689491868019,0.03942156955599785,-0.005007111467421055,0.00587100675329566,0.9999932050704956,8
0.5600197315216064,0.02691790461540222,0.021301886066794395,-0.007801463827490807,0.1438310146331787,-0.0010638913372531533,-0.043748702853918076,-0.021975770592689514,-0.0038309190422296524,-0.016768760979175568,-0.028541112318634987,0.15368057787418365,-0.004093341063708067,-0.027448998764157295,-0.010776333510875702,-0.0004889945848844945,0.05906503275036812,-0.0038845064118504524,0.02146868407726288,0.9999814033508301,8
0.5656077265739441,0.02642170712351799,0.024564750492572784,-0.01164619904011488,0.1530379056930542,-0.0028069550171494484,-0.045061707496643066,-0.01579461805522442,0.0020421678200364113,-0.010129299014806747,-0.0145060820505023,0.1615310162305832,-0.00491902744397521,-0.039321381598711014,-0.015265396796166897,-0.008936368860304356,0.0618603490293026,-0.0026755828876048326,0.008726349100470543,0.9999918937683105,8
0.5831378698348999,0.01141219213604927,0.046634119004011154,-0.014781706035137177,0.15766683220863342,-0.0016194633208215237,-0.04397808760404587,-0.011314810253679752,0.0062683019787073135,-0.01833188720047474,-0.013826871290802956,0.14489322900772095,-0.018090486526489258,-0.04678976535797119,-0.001470475341193378,-0.021278763189911842,0.03863824903964996,-0.011481758207082748,0.013062121346592903,0.9999935626983643,8
